Donor_ID,Interest_Keywords,Engagement_Score,Legacy_Intent_Probability,Legacy_Intent_Binary,Board_Affiliations,Estimated_Age
918011,"Student Support, Athletics, Education",42.0,0.1,False,,52.0
687080,Environment,61.0,0.1,False,,
526117,Infrastructure,37.0,0.1,False,,
750810,"Social Justice, Faculty Development, Education",38.1,0.1,False,,
885884,"Arts, Athletics, Healthcare",31.1,0.1,False,,43.0
262060,"Social Justice, Technology, Athletics",38.2,0.1,False,,
348237,"Global Programs, Social Justice",42.0,0.1,False,,
270395,"Faculty Development, Education",44.8,0.45,True,,
938742,Education,61.0,0.4,False,,73.0
950155,"Healthcare, Athletics",62.0,0.45,True,,22.0
285652,Research,61.2,0.1,False,,
532322,Healthcare,49.2,0.4,True,,91.0
125990,Infrastructure,29.2,0.1,False,,
288073,"Student Support, Technology, Education",41.0,0.1,False,,
872343,"Infrastructure, Technology",20.0,0.3,False,,56.0
448321,"Social Justice, Research",41.0,0.4,True,,75.0
920391,Social Justice,44.1,0.1,False,,
531712,Social Justice,58.8,0.1,False,,
941204,Social Justice,32.0,0.1,True,,
802448,Education,37.0,0.4,False,,82.0
870763,"Faculty Development, Environment, Student Support",23.0,0.1,True,,39.0
950132,"Healthcare, Faculty Development, Student Support",26.0,0.1,True,,22.0
360222,Athletics,30.0,0.1,False,,
379766,Global Programs,50.8,0.1,False,,
266931,"Environment, Athletics, Research",47.2,0.1,False,,
925622,"Arts, Infrastructure",30.3,0.1,False,,55.0
835343,"Social Justice, Athletics",60.7,0.4,False,,87.0
213346,"Research, Technology, Faculty Development",56.0,0.65,True,,60.0
501124,Education,91.0,0.65,False,,56.0
140605,"Global Programs, Social Justice, Technology",22.0,0.4,True,,75.0
593554,Healthcare,21.0,0.1,False,,41.0
333238,"Research, Arts",25.1,0.1,False,,46.0
309267,"Athletics, Infrastructure, Student Support",27.0,0.1,False,,
956253,Athletics,40.0,0.1,False,,49.0
582662,"Faculty Development, Global Programs",40.2,0.1,False,,28.0
466643,"Faculty Development, Infrastructure",42.5,0.4,False,,86.0
420015,Faculty Development,41.0,0.4,True,,71.0
960394,Arts,40.4,0.3,False,,59.0
933980,"Infrastructure, Technology, Arts",43.0,0.1,False,,
338651,Student Support,33.0,0.1,False,,
333752,"Athletics, Student Support, Faculty Development",47.0,0.4,True,,87.0
124813,"Healthcare, Research",44.0,0.1,True,,43.0
792094,Athletics,27.0,0.3,True,,63.0
302511,"Arts, Research",67.5,0.55,False,,97.0
517821,Athletics,22.0,0.1,False,,
444207,"Environment, Student Support, Infrastructure",30.0,0.1,False,,
392136,"Social Justice, Environment",37.0,0.1,False,,
172792,Infrastructure,69.0,0.4,False,,67.0
910891,Education,52.2,0.1,False,,36.0
392683,"Athletics, Faculty Development, Research",26.0,0.1,False,,22.0
468203,Environment,37.0,0.1,False,,44.0
772642,"Environment, Global Programs",42.3,0.1,False,,
634150,Technology,29.3,0.1,True,,
519093,"Technology, Athletics, Healthcare",31.0,0.1,False,,
812526,"Research, Environment",28.0,0.1,False,,
984642,Infrastructure,52.8,0.25,False,,
662262,Social Justice,38.2,0.45,False,,40.0
447235,Education,32.2,0.3,False,,63.0
128941,Student Support,39.5,0.45,False,,62.0
220944,Social Justice,20.0,0.1,False,,
373903,Arts,24.2,0.1,False,,23.0
287241,Arts,45.2,0.1,False,,
708792,Healthcare,33.0,0.1,False,,
378361,"Faculty Development, Education, Healthcare",60.3,0.1,False,,46.0
140115,"Social Justice, Research",30.3,0.35,False,,
213668,Infrastructure,44.0,0.4,False,,97.0
725550,"Faculty Development, Environment",24.1,0.4,False,,69.0
555673,"Technology, Student Support, Environment",40.0,0.4,True,,97.0
462479,Education,37.0,0.1,False,,
863934,"Arts, Social Justice",67.0,0.4,False,,72.0
924629,"Athletics, Global Programs, Environment",47.9,0.55,False,,57.0
428914,"Education, Arts, Research",56.0,0.3,False,,57.0
557592,"Technology, Infrastructure",34.0,0.1,True,,
735656,"Faculty Development, Social Justice, Arts",44.4,0.1,False,,
636265,"Research, Global Programs, Faculty Development",23.0,0.1,False,,
221263,"Infrastructure, Healthcare, Student Support",27.0,0.1,False,,32.0
503906,Research,23.0,0.1,False,,
704596,"Global Programs, Social Justice",75.0,0.4,False,,71.0
299312,"Infrastructure, Social Justice",36.3,0.1,False,,
367095,Global Programs,37.0,0.1,False,,
146542,"Global Programs, Social Justice, Technology",65.5,0.1,False,,40.0
843215,Global Programs,43.0,0.1,True,,
557239,Infrastructure,39.8,0.25,False,,
101773,"Student Support, Global Programs",70.5,0.4,False,,73.0
645175,"Student Support, Environment",58.3,0.1,False,,
945687,"Student Support, Infrastructure",53.0,0.4,False,,77.0
664607,Healthcare,42.0,0.1,False,,39.0
820221,"Global Programs, Social Justice, Infrastructure",28.0,0.3,True,,60.0
854377,"Environment, Education, Infrastructure",63.4,0.4,False,,73.0
877991,Athletics,67.2,0.35,False,,
872840,Social Justice,31.0,0.1,False,,
803204,"Arts, Infrastructure",38.0,0.4,True,,82.0
306606,"Social Justice, Global Programs, Arts",27.0,0.1,False,,
481913,"Athletics, Education",39.0,0.1,False,,23.0
552248,"Infrastructure, Arts, Global Programs",41.0,0.1,True,,37.0
173372,Faculty Development,43.5,0.4,False,,75.0
796503,"Research, Arts",65.6,0.1,False,,
446239,"Environment, Social Justice",29.0,0.1,False,,
753425,Arts,38.3,0.1,False,,42.0
429164,Technology,68.0,0.1,False,,
795612,Environment,59.4,0.25,False,,49.0
989208,"Healthcare, Social Justice, Athletics",44.0,0.1,False,,36.0
230679,Environment,25.0,0.4,True,,97.0
854717,Arts,32.0,0.35,True,,
414910,Education,38.0,0.1,False,,29.0
631756,Environment,60.6,0.4,False,,90.0
424308,Student Support,68.0,0.45,False,,34.0
799287,Infrastructure,43.0,0.1,False,,
528231,Student Support,66.8,0.1,False,,
442027,"Social Justice, Infrastructure, Faculty Development",29.0,0.3,False,,60.0
521947,Student Support,32.5,0.4,False,,70.0
831076,Arts,40.0,0.3,False,,58.0
410016,Social Justice,78.0,0.75,True,,73.0
681343,Arts,48.4,0.35,False,,22.0
233470,"Arts, Global Programs",42.0,0.4,False,,71.0
301158,Technology,34.4,0.1,False,,35.0
540869,Student Support,42.2,0.45,True,,44.0
797229,Student Support,35.0,0.1,False,,40.0
497562,Research,41.0,0.1,False,,38.0
810219,Infrastructure,42.0,0.1,False,,
884475,"Infrastructure, Athletics, Healthcare",35.0,0.1,True,,40.0
282480,"Arts, Technology",43.2,0.1,False,,
745414,Technology,36.0,0.1,True,,
696750,Global Programs,54.0,0.1,False,,
415568,Healthcare,49.1,0.1,False,,51.0
525800,Environment,34.0,0.1,False,,
674553,"Environment, Student Support",42.0,0.1,False,,
974224,Research,57.0,0.45,False,,
100425,"Arts, Global Programs, Social Justice",34.0,0.1,False,,22.0
418635,Faculty Development,29.0,0.1,False,,
400850,"Research, Environment",30.9,0.1,False,,25.0
320392,"Faculty Development, Arts, Technology",45.5,0.1,False,,25.0
550770,"Research, Arts",45.0,0.1,False,,
923927,Student Support,51.8,0.1,False,,
708158,"Global Programs, Technology",62.3,0.4,False,,74.0
736130,"Faculty Development, Healthcare, Infrastructure",58.0,0.1,False,,51.0
786508,"Global Programs, Student Support",36.4,0.1,False,,54.0
437902,"Research, Arts",40.0,0.1,False,,
587575,Faculty Development,88.0,0.45,True,,
563246,Student Support,42.5,0.1,False,,35.0
563638,Athletics,43.0,0.1,False,,
808446,"Healthcare, Environment, Global Programs",39.9,0.1,False,,
324082,Student Support,45.3,0.1,True,,52.0
636004,Global Programs,28.0,0.1,True,,
596171,Environment,49.0,0.1,False,,
932291,Faculty Development,51.1,0.3,False,,56.0
934692,Social Justice,57.8,0.4,False,,78.0
871711,"Student Support, Technology",34.0,0.1,False,,45.0
277934,"Environment, Athletics, Education",25.0,0.1,False,,55.0
790855,Student Support,29.0,0.1,False,,
188914,"Technology, Environment",48.9,0.35,False,,33.0
397571,"Research, Faculty Development",44.0,0.1,False,,
640490,"Athletics, Social Justice",21.0,0.1,True,,
796101,Environment,45.4,0.35,False,,
763686,Student Support,50.5,0.1,False,,
749342,"Education, Social Justice, Infrastructure",28.1,0.1,True,,
451470,Education,22.0,0.1,False,,
197923,Education,28.0,0.1,False,,
958179,"Environment, Technology",20.0,0.4,True,,74.0
887625,"Student Support, Healthcare, Global Programs",58.3,0.1,False,,46.0
346277,Student Support,20.0,0.1,False,,27.0
805477,"Environment, Education",42.0,0.1,False,,
425498,"Technology, Faculty Development",22.0,0.1,False,,
335552,Healthcare,71.7,0.35,True,,
945742,"Healthcare, Social Justice, Faculty Development",54.4,0.1,False,,
308802,"Environment, Global Programs",55.2,0.4,True,,77.0
254511,Infrastructure,33.0,0.1,False,,
125611,"Faculty Development, Arts, Athletics",54.8,0.1,False,,
148458,"Global Programs, Arts",46.1,0.3,False,,57.0
356736,Social Justice,30.1,0.1,False,,47.0
598216,"Technology, Faculty Development, Arts",56.1,0.3,False,,65.0
740967,Athletics,32.2,0.1,False,,
991014,"Infrastructure, Education, Research",32.0,0.1,False,,48.0
905819,Faculty Development,49.0,0.1,False,,
176365,Technology,84.9,0.65,True,,62.0
577538,"Infrastructure, Research",48.0,0.4,False,,76.0
534572,Infrastructure,44.0,0.1,False,,
760356,"Infrastructure, Athletics",63.5,0.1,False,,52.0
703634,Student Support,23.0,0.1,False,,
303880,"Research, Infrastructure",40.4,0.1,False,,
853240,"Healthcare, Social Justice, Infrastructure",74.2,0.45,False,,
830180,"Research, Healthcare, Global Programs",25.0,0.1,False,,
502630,Environment,37.3,0.4,False,,97.0
618392,"Athletics, Research",23.0,0.1,False,,22.0
519066,"Environment, Arts, Faculty Development",61.1,0.3,False,,60.0
355836,"Faculty Development, Healthcare, Athletics",56.1,0.1,False,,
254739,"Global Programs, Social Justice, Athletics",37.0,0.3,False,,59.0
787926,Environment,29.0,0.1,False,,
821024,"Global Programs, Technology, Athletics",46.4,0.45,False,,
105814,"Research, Athletics",31.0,0.1,False,,22.0
887443,"Social Justice, Infrastructure",40.0,0.3,False,,59.0
907451,Student Support,25.0,0.1,False,,22.0
211764,"Student Support, Social Justice",45.0,0.1,False,,52.0
916232,Infrastructure,78.0,0.45,True,,
545798,"Environment, Arts",53.4,0.1,False,,
329471,"Faculty Development, Education, Global Programs",56.7,0.1,False,,
284430,Athletics,37.0,0.1,False,,
943170,Healthcare,45.0,0.1,False,,
829716,"Global Programs, Research, Arts",46.2,0.1,False,,
643118,Global Programs,37.1,0.25,True,,22.0
587115,Healthcare,65.5,0.65,True,,67.0
152657,Social Justice,44.1,0.3,False,,60.0
684482,Global Programs,46.5,0.1,True,,34.0
361303,"Education, Athletics",44.0,0.1,False,,
989545,"Healthcare, Technology, Faculty Development",28.0,0.1,False,,52.0
227253,"Global Programs, Student Support",37.0,0.1,True,,46.0
578634,"Faculty Development, Infrastructure",52.0,0.1,False,,44.0
239816,Education,58.6,0.25,False,,
940346,Athletics,33.0,0.4,False,,72.0
587213,"Social Justice, Environment",55.4,0.1,False,,
800005,"Healthcare, Research, Education",42.0,0.1,False,,
656932,Arts,33.6,0.1,False,,
686075,"Education, Technology",39.9,0.55,False,,66.0
724377,"Research, Global Programs",62.2,0.4,False,,79.0
432711,Healthcare,48.4,0.3,False,,64.0
891937,Healthcare,23.0,0.1,False,,47.0
564071,Student Support,59.0,0.55,False,,73.0
742412,"Research, Infrastructure",21.0,0.1,False,,51.0
954596,Student Support,41.0,0.1,False,,
854213,Healthcare,34.0,0.1,True,,53.0
629298,Faculty Development,51.4,0.3,False,,57.0
547470,"Environment, Social Justice",24.0,0.1,False,,53.0
970914,"Arts, Healthcare",37.3,0.35,False,,48.0
674485,Education,70.0,0.1,True,,
567574,Research,34.0,0.4,True,,76.0
266889,Healthcare,29.0,0.1,False,,
879779,Education,51.0,0.4,False,,74.0
597732,Environment,63.2,0.1,False,,28.0
571932,"Healthcare, Education",61.0,0.4,True,,97.0
371782,Social Justice,62.1,0.1,False,,
888295,"Social Justice, Technology, Infrastructure",47.2,0.3,False,,64.0
359249,"Healthcare, Student Support",45.2,0.1,False,,52.0
980660,"Infrastructure, Student Support",61.8,0.35,False,,
768636,Environment,50.1,0.4,True,,66.0
390782,"Social Justice, Environment, Arts",29.0,0.1,False,,
903013,Education,45.6,0.1,False,,
915451,Education,43.0,0.1,False,,
646622,Social Justice,34.3,0.4,False,,83.0
608136,"Environment, Education",69.0,0.1,False,,50.0
757193,Environment,64.0,0.1,False,,55.0
350867,"Social Justice, Global Programs",33.0,0.1,True,,
387936,Infrastructure,40.0,0.1,False,,22.0
561239,"Research, Global Programs",41.0,0.3,False,,65.0
181247,Education,45.0,0.1,False,,
848206,"Healthcare, Technology",25.3,0.1,False,,22.0
399607,Athletics,32.0,0.4,False,,78.0
345884,"Faculty Development, Infrastructure",27.6,0.1,False,,
384913,"Athletics, Social Justice, Student Support",21.0,0.1,False,,
452161,"Arts, Education, Student Support",29.1,0.4,False,,74.0
435239,"Education, Global Programs",69.3,0.1,False,,
666390,Environment,51.0,0.1,False,,
184491,"Environment, Faculty Development, Athletics",29.0,0.3,False,,65.0
245095,"Global Programs, Technology, Athletics",38.8,0.35,False,,
258157,Social Justice,31.0,0.1,True,,
342495,Research,32.9,0.35,True,,
501641,"Healthcare, Technology",70.8,0.45,True,,
827659,"Arts, Technology, Student Support",44.8,0.1,False,,
260227,"Healthcare, Student Support, Faculty Development",20.0,0.1,False,,25.0
840734,"Social Justice, Global Programs, Healthcare",29.2,0.4,True,,90.0
324345,"Athletics, Global Programs, Student Support",52.1,0.1,True,,
167348,Faculty Development,38.1,0.1,False,,50.0
535020,"Technology, Research, Infrastructure",59.0,0.65,True,,56.0
527398,Research,37.4,0.3,False,,56.0
446954,"Athletics, Arts",45.0,0.3,True,,57.0
668969,"Student Support, Healthcare",42.6,0.1,False,,
588557,Environment,42.0,0.1,False,,
535970,Faculty Development,49.5,0.1,False,,
165290,Education,33.0,0.1,False,,44.0
316881,Student Support,72.0,0.45,False,,29.0
973349,"Environment, Research, Infrastructure",44.1,0.1,True,,46.0
540552,Global Programs,55.0,0.1,False,,
508396,Arts,40.4,0.1,False,,
907189,Education,42.3,0.25,False,,34.0
712451,"Environment, Technology, Social Justice",45.8,0.1,False,"Nonprofit Board, Museum Board, Corporate Board",
829308,Healthcare,44.7,0.1,False,,35.0
120480,Athletics,41.0,0.1,False,,28.0
998348,"Research, Social Justice",55.1,0.3,False,,60.0
902784,Social Justice,39.0,0.4,False,,97.0
703655,"Faculty Development, Research",67.0,0.1,False,,45.0
498858,Technology,39.5,0.4,True,,87.0
600149,"Global Programs, Environment",35.6,0.1,False,,
106182,"Arts, Education",57.1,0.4,True,,76.0
468845,Healthcare,45.0,0.1,False,,
413118,"Research, Technology, Global Programs",72.1,0.45,True,,
890075,Arts,41.0,0.3,False,,62.0
508930,"Social Justice, Arts, Technology",20.0,0.1,False,,22.0
994905,Environment,47.4,0.1,False,,53.0
976325,Healthcare,40.7,0.1,False,,22.0
539375,"Healthcare, Student Support, Education",45.4,0.4,True,,73.0
664365,Faculty Development,44.4,0.1,False,,
883826,"Environment, Healthcare, Research",32.0,0.1,False,,
870319,"Environment, Arts",32.0,0.1,False,,
672661,"Research, Student Support, Global Programs",42.0,0.1,False,,
938722,"Healthcare, Social Justice",26.3,0.4,True,,80.0
732556,Healthcare,24.0,0.4,False,,67.0
331251,Social Justice,44.0,0.1,False,,
611945,Research,31.0,0.1,False,,
330080,Technology,34.5,0.1,False,,34.0
386193,"Infrastructure, Research",28.2,0.1,False,,
557007,"Environment, Education",40.0,0.1,False,,
609232,"Student Support, Healthcare, Social Justice",42.4,0.1,False,,
130434,"Infrastructure, Environment",46.3,0.1,False,,48.0
507746,Environment,32.0,0.1,False,,
452457,Research,50.0,0.1,False,,
801364,Arts,49.0,0.1,True,,
812131,Research,26.0,0.1,False,,
936912,"Environment, Global Programs",46.8,0.35,False,,
523956,Environment,47.2,0.1,False,,
859359,"Student Support, Research",22.0,0.4,True,,81.0
273061,"Social Justice, Infrastructure",67.5,0.1,False,,
981334,"Arts, Student Support, Education",31.0,0.1,True,,43.0
590094,"Social Justice, Faculty Development",22.0,0.1,False,,
233827,Infrastructure,28.0,0.1,False,,48.0
752483,Student Support,69.1,0.25,False,,
660069,Athletics,61.3,0.1,False,,
128276,"Student Support, Environment, Social Justice",31.0,0.1,False,,40.0
513160,Global Programs,45.0,0.1,False,,46.0
720644,"Technology, Healthcare",34.0,0.3,False,,59.0
691807,"Athletics, Arts",30.3,0.45,True,,62.0
795205,"Environment, Athletics",81.8,0.45,False,,
128418,Global Programs,77.0,0.45,False,,
188025,"Student Support, Arts, Social Justice",20.4,0.1,False,,26.0
773971,Social Justice,42.0,0.1,False,,45.0
549433,"Healthcare, Infrastructure",51.3,0.25,False,,
242291,"Environment, Student Support, Technology",22.7,0.1,False,,
584125,Environment,55.9,0.25,True,,50.0
290556,Arts,35.1,0.1,False,,54.0
152727,Arts,22.0,0.1,False,,
372793,"Environment, Technology",35.0,0.3,False,,61.0
497519,"Environment, Technology, Education",39.4,0.1,False,,
443254,Technology,33.2,0.1,False,,52.0
321941,Infrastructure,43.6,0.25,False,,
576786,"Social Justice, Arts",64.3,0.45,True,,60.0
442722,"Athletics, Healthcare, Social Justice",30.3,0.1,False,,
453894,Arts,52.0,0.1,False,,
898207,Healthcare,25.1,0.1,False,,24.0
497542,Social Justice,29.0,0.4,True,,86.0
391773,"Technology, Global Programs",45.0,0.4,False,,73.0
888539,"Global Programs, Athletics",54.6,0.1,False,,
972335,Environment,34.2,0.3,False,,58.0
542042,Technology,45.0,0.1,False,,40.0
364525,"Student Support, Athletics, Social Justice",37.0,0.1,False,,46.0
975467,"Athletics, Infrastructure, Technology",52.4,0.1,True,,46.0
185884,Research,23.0,0.1,False,,
593152,Healthcare,38.0,0.1,False,,40.0
120324,Education,43.0,0.3,False,,60.0
885408,Social Justice,79.5,0.1,False,,52.0
665621,"Student Support, Research, Social Justice",51.7,0.35,False,,
154615,Social Justice,29.0,0.1,False,,
466960,Student Support,35.0,0.1,False,,
335113,Student Support,32.8,0.1,False,,29.0
781725,Faculty Development,39.1,0.1,True,,
171951,Global Programs,67.7,0.1,False,,
919182,Faculty Development,49.0,0.3,True,,63.0
783414,Global Programs,32.8,0.35,False,,53.0
142213,Global Programs,38.7,0.45,False,,64.0
890870,"Technology, Environment",27.0,0.1,False,,
132537,Infrastructure,36.0,0.1,False,,
359295,Social Justice,54.7,0.25,False,,
309044,"Faculty Development, Student Support",39.6,0.65,True,,72.0
979995,"Student Support, Athletics",45.0,0.1,False,,
121369,Technology,62.8,0.25,False,,
751517,Healthcare,41.1,0.1,False,,50.0
259784,"Healthcare, Athletics",44.1,0.1,False,,
350132,"Student Support, Environment",34.0,0.3,False,Nonprofit Board,63.0
232352,Athletics,44.0,0.1,False,,42.0
596564,"Environment, Education, Athletics",65.5,0.1,False,,
801978,"Environment, Athletics",36.3,0.4,False,,77.0
219946,Infrastructure,43.6,0.1,False,,
